V1,V2,V3,V4,V5,AName
2,0,0,8,139,正義里
3,0,0,8,139,營埔里
4,0,0,8,139,東山里
6,4,0,9,139,土牛里
6,7,0,9,139,頂湖村
6,11,0,10,139,富源村
6,9,0,12,139,萬巒村
5,0,0,13,139,中里里
6,10,0,15,139,安朔村
1,0,0,4,140,新福里
6,2,0,4,140,大海村
6,1,0,6,140,忠孝村
6,3,0,7,140,下山村
6,5,0,7,140,萬壽里
6,6,0,7,140,內新里
6,8,0,7,140,鹿東村
6,13,0,7,140,正明里
2,0,0,8,140,南港里
3,0,0,8,140,社腳里
4,0,0,8,140,東中里
6,4,0,9,140,頭份里
6,7,0,9,140,埔南村
6,11,0,10,140,富民村
6,9,0,12,140,萬全村
5,0,0,13,140,翠屏里
6,10,0,15,140,南田村
1,0,0,4,141,松江里
6,2,0,4,141,三石村
6,1,0,6,141,古亭村
6,5,0,7,141,長樂里
6,6,0,7,141,光輝里
6,8,0,7,141,鹿草村
6,13,0,7,141,富民里
2,0,0,8,141,永樂里
3,0,0,8,141,新興里
4,0,0,8,141,東正里
6,3,0,8,141,橫山村
6,4,0,9,141,自強里
6,7,0,9,141,埔北村
6,11,0,10,141,富興村
6,9,0,12,141,萬和村
5,0,0,14,141,竹寮里
6,10,0,15,141,森永村
1,0,0,4,142,新生里
6,2,0,4,142,菓林村
6,1,0,6,142,功勞村
6,5,0,7,142,西興里
6,6,0,7,142,光榮里
6,8,0,7,142,西井村
6,13,0,7,142,永平里
2,0,0,8,142,成功里
3,0,0,8,142,大東里
4,0,0,8,142,大客里
6,3,0,8,142,田寮村
6,4,0,9,142,忠孝里
6,7,0,9,142,謝厝村
6,11,0,11,142,中城里
6,9,0,12,142,鹿寮村
5,0,0,14,142,九曲里
6,10,0,15,142,新化村
1,0,0,4,143,中庄里
6,2,0,4,143,竹圍村
6,1,0,6,143,美城村
6,5,0,7,143,西勢里
6,6,0,7,143,光明里
6,8,0,7,143,豊稠村
6,13,0,7,143,永安里
2,0,0,8,143,永康里
3,0,0,8,143,大肚里
4,0,0,8,143,三榮里
6,3,0,8,143,南昌村
6,4,0,9,143,仁愛里
6,7,0,9,143,蚵寮村
6,11,0,11,143,國武里
6,9,0,12,143,硫黃村
5,0,0,14,143,久堂里
6,10,0,15,143,台坂村
1,0,0,4,144,行政里
6,2,0,4,144,海口村
6,1,0,6,144,新社村
6,5,0,7,144,忠權里
6,6,0,7,144,光華里
6,8,0,7,144,重寮村
6,13,0,7,144,八德里
2,0,0,8,144,永德里
3,0,0,8,144,永和里
4,0,0,8,144,科里里
6,3,0,8,144,豐鄉村
6,4,0,9,144,信義里
6,7,0,9,144,下崙村
6,11,0,11,144,啟模里
6,9,0,12,144,泗溝村
5,0,0,14,144,水安里
6,10,0,15,144,土坂村
1,0,0,4,145,行仁里
6,2,0,4,145,沙崙村
6,1,0,6,145,大福村
6,5,0,7,145,忠孝里
6,6,0,7,145,漳興里
6,8,0,7,145,施家村
6,13,0,7,145,自強里
2,0,0,8,145,樓厝里
3,0,0,8,145,磺溪里
4,0,0,8,145,東河里
6,3,0,8,145,豐田村
6,4,0,9,145,和平里
6,7,0,9,145,崙中村
6,11,0,11,145,泰昌里
6,9,0,12,145,五溝村
5,0,0,14,145,水寮里
6,10,0,16,145,椰油村
1,0,0,4,146,行孝里
6,2,0,4,146,後厝村
6,1,0,7,146,員山村
6,5,0,7,146,五權里
6,6,0,7,146,漳和里
6,8,0,7,146,下潭村
6,13,0,7,146,泰安里
2,0,0,8,146,信義里
3,0,0,8,146,永順里
4,0,0,8,146,聖賢里
6,3,0,8,146,內灣村
6,4,0,9,146,上興里
6,7,0,9,146,崙東村
6,11,0,11,146,永昌里
6,9,0,12,146,成德村
5,0,0,14,146,檨腳里
6,10,0,16,146,紅頭村
1,0,0,4,147,下埤里
6,2,0,4,147,圳頭村
6,1,0,7,147,尚德村
6,5,0,7,147,平和里
6,6,0,7,147,平山里
6,8,0,7,147,光潭村
6,13,0,7,147,六堵里
2,0,0,8,147,玉清里
3,0,0,8,147,成功里
4,0,0,8,147,南溪里
6,3,0,8,147,力行村
6,4,0,9,147,下興里
6,7,0,9,147,青蚶村
6,11,0,11,147,源城里
6,9,0,12,147,赤山村
5,0,0,14,147,興山里
6,10,0,16,147,東清村
1,0,0,4,148,江寧里
6,2,0,4,148,內海村
6,1,0,7,148,惠好村
6,5,0,7,148,崙平里
6,6,0,7,148,新興里
6,8,0,7,148,碧潭村
6,13,0,7,148,堵南里
2,0,0,8,148,復興里
3,0,0,8,148,山陽里
4,0,0,8,148,水雲里
6,3,0,8,148,福興村
6,4,0,9,148,山下里
6,7,0,9,148,港東村
6,11,0,11,148,長良里
6,9,0,12,148,萬金村
5,0,0,14,148,和山里
6,10,0,16,148,朗島村
1,0,0,4,149,江山里
6,2,0,4,149,北港村
6,1,0,7,149,七賢村
6,5,0,7,149,向陽里
6,6,0,7,149,永豐里
6,8,0,7,149,松竹村
6,13,0,7,149,長安里
2,0,0,8,149,福安里
3,0,0,8,149,頂街里
4,0,0,8,149,林安里
6,3,0,8,149,沙坑村
6,4,0,9,149,合興里
6,7,0,9,149,港西村
6,11,0,11,149,樂合里
6,9,0,12,149,佳佐村
5,0,0,14,149,姑山里
1,0,0,4,150,中吉里
6,2,0,4,150,南港村
6,1,0,7,150,深溝村
6,5,0,7,150,莿桐里
6,6,0,7,150,福興里
6,8,0,7,150,竹山村
6,13,0,7,150,堵北里
2,0,0,8,150,鷺江里
3,0,0,8,150,瑞井里
4,0,0,8,150,東原里
6,3,0,8,150,新興村
6,4,0,9,150,文化里
6,7,0,9,150,台子村
6,11,0,11,150,東豐里
6,9,0,12,150,佳和村
5,0,0,14,150,大坑里
1,0,0,4,151,中原里
6,2,0,5,151,觀音村
6,1,0,7,151,蓁巷村
6,5,0,7,151,南美里
6,6,0,7,151,鳳山里
6,8,0,7,151,後堀村
6,13,0,7,151,百福里
2,0,0,8,151,恆德里
3,0,0,8,151,蔗廍里
4,0,0,8,151,嶺南里
6,3,0,8,151,大肚村
6,4,0,9,151,後庄里
6,7,0,9,151,成龍村
6,11,0,11,151,觀音里
6,9,0,12,151,新厝村
5,0,0,14,151,井腳里
1,0,0,4,152,興亞里
6,2,0,5,152,白玉村
6,1,0,7,152,內城村
6,5,0,7,152,南安里
6,6,0,7,152,永興里
6,8,0,7,152,三角村
6,13,0,7,152,實踐里
2,0,0,8,152,溪墘里
3,0,0,8,152,自強里
4,0,0,8,152,南勢里
6,3,0,9,152,北埔村
6,4,0,9,152,建國里
6,7,0,9,152,梧南村
6,11,0,11,152,松浦里
6,9,0,12,152,新置村
5,0,0,14,152,小坪里
1,0,0,4,153,中央里
6,2,0,5,153,廣興村
6,1,0,7,153,中華村
6,5,0,7,153,東芳里
6,6,0,7,153,鳳鳴里
6,8,0,7,153,下麻村
6,13,0,7,153,瑪南里
2,0,0,8,153,仁復里
4,0,0,8,153,青山里
3,0,0,9,153,烏日里
6,3,0,9,153,南興村
6,4,0,9,153,成功里
6,7,0,9,153,梧北村
6,11,0,11,153,春日里
6,9,0,13,153,潮州里
5,0,0,14,153,龍目里
1,0,0,4,154,朱馥里
6,2,0,5,154,大潭村
6,1,0,7,154,永和村
6,5,0,7,154,磚磘里
6,6,0,7,154,福山里
6,13,0,7,154,瑪東里
2,0,0,8,154,仁德里
4,0,0,8,154,高原里
6,8,0,8,154,水上村
3,0,0,9,154,湖日里
6,3,0,9,154,大湖村
6,4,0,9,154,蟠桃里
6,7,0,9,154,水井村
6,11,0,11,154,德武里
6,9,0,13,154,光華里
5,0,0,14,154,大樹里
1,0,0,4,155,龍洲里
6,2,0,5,155,保生村
6,1,0,7,155,頭分村
6,5,0,7,155,卦山里
6,13,0,7,155,瑪西里
2,0,0,8,155,仁義里
6,6,0,8,155,南雅村
6,8,0,8,155,水頭村
3,0,0,9,155,三和里
4,0,0,9,155,長榮里
6,3,0,9,155,埔尾村
6,4,0,9,155,東庄里
6,7,0,9,155,後厝村
6,11,0,11,155,三民里
6,9,0,13,155,同榮里
5,0,0,14,155,三和里
1,0,0,4,156,朱園里
6,2,0,5,156,武威村
6,1,0,7,156,枕山村
6,5,0,7,156,光復里
6,13,0,7,156,友一里
2,0,0,8,156,得勝里
6,6,0,8,156,中正村
6,8,0,8,156,粗溪村
3,0,0,9,156,榮泉里
4,0,0,9,156,西華里
6,3,0,9,156,水磜村
6,4,0,9,156,民族里
6,7,0,9,156,湖口村
6,11,0,11,156,大禹里
6,9,0,13,156,彭城里
5,0,0,14,156,溪埔里
1,0,0,4,157,埤頭里
6,2,0,5,157,三和村
6,1,0,7,157,同樂村
6,5,0,7,157,永福里
6,13,0,7,157,友二里
2,0,0,8,157,得仁里
6,6,0,8,157,中山村
6,8,0,8,157,下寮村
3,0,0,9,157,學田里
4,0,0,9,157,西和里
6,3,0,9,157,南埔村
6,4,0,9,157,民權里
6,7,0,9,157,過港村
6,11,0,12,157,吳江村
6,9,0,13,157,三星里
5,0,0,14,157,興田里
1,0,0,4,158,朱崙里
6,2,0,5,158,新興村
6,1,0,7,158,湖東村
6,5,0,7,158,光華里
2,0,0,8,158,保和里
6,6,0,8,158,濁水村
6,8,0,8,158,三和村
3,0,0,9,158,九德里
4,0,0,9,158,忠興里
6,3,0,9,158,大林村
6,4,0,9,158,田寮里
6,7,0,10,158,水北村
6,11,0,12,158,東里村
6,9,0,13,158,三共里
5,0,0,14,158,統嶺里
1,0,0,4,159,力行里
6,2,0,5,159,坑尾村
6,1,0,7,159,逸仙村
6,5,0,7,159,中正里
2,0,0,8,159,樹德里
6,6,0,8,159,新民村
6,8,0,8,159,回歸村
3,0,0,9,159,仁德里
4,0,0,9,159,嘉昌里
6,3,0,9,159,南坑村
6,4,0,9,159,民生里
6,7,0,10,159,水南村
6,11,0,12,159,萬寧村
6,9,0,13,159,三和里
5,0,0,15,159,福德里
1,0,0,4,160,復華里
6,2,0,5,160,金湖村
6,1,0,7,160,湖北村
6,5,0,7,160,中山里
2,0,0,8,160,民和里
6,6,0,8,160,炭寮村
6,8,0,8,160,大堀村
3,0,0,9,160,前竹里
4,0,0,9,160,保源里
6,3,0,9,160,外坪村
6,4,0,9,160,蘆竹里
6,7,0,10,160,萬興村
6,11,0,12,160,新興村
6,9,0,13,160,九塊里
5,0,0,15,160,萬福里
1,0,0,5,161,精忠里
6,2,0,5,161,藍埔村
6,1,0,7,161,湖西村
6,5,0,7,161,龍山里
2,0,0,8,161,水湳里
6,6,0,8,161,新街村
6,8,0,8,161,大崙村
3,0,0,9,161,五光里
4,0,0,9,161,苓和里
6,4,0,9,161,尖山里
6,3,0,10,161,雙溪村
6,7,0,10,161,尖山村
6,11,0,12,161,竹田村
6,9,0,13,161,新生里
5,0,0,15,161,白雲里
1,0,0,5,162,東光里
6,2,0,5,162,大同村
6,5,0,7,162,新興里
2,0,0,8,162,水河里
6,1,0,8,162,珍珠村
6,6,0,8,162,東湖村
6,8,0,8,162,塗溝村
3,0,0,9,162,光明里
4,0,0,9,162,仁和里
6,4,0,9,162,廣興里
6,3,0,10,162,雙新村
6,7,0,10,162,大溝村
6,11,0,12,162,羅山村
6,9,0,13,162,新榮里
5,0,0,15,162,嘉賜里
1,0,0,5,163,龍田里
6,2,0,5,163,大堀村
6,5,0,7,163,新華里
2,0,0,8,163,仁愛里
6,1,0,8,163,補城村
6,6,0,8,163,仁和村
6,8,0,8,163,龍德村
3,0,0,9,163,東園里
4,0,0,9,163,北埔里
6,4,0,9,163,尖下里
6,3,0,10,163,大崎村
6,7,0,10,163,順興村
6,11,0,12,163,石牌村
6,9,0,13,163,五魁里
5,0,0,15,163,嘉安里
1,0,0,5,164,東昌里
6,2,0,5,164,崙坪村
6,5,0,7,164,興北里
2,0,0,8,164,忠孝里
6,1,0,8,164,三奇村
6,6,0,8,164,萬丹村
6,8,0,8,164,溪洲村
3,0,0,9,164,溪埧里
4,0,0,9,164,將富里
6,4,0,9,164,濫坑里
6,3,0,10,164,三峰村
6,7,0,10,164,大山村
6,11,0,12,164,明里村
6,9,0,13,164,蓬萊里
5,0,0,15,164,嘉樂里
1,0,0,5,165,東勢里
6,2,0,5,165,富源村
6,5,0,7,165,信義里
2,0,0,8,165,保佑里
6,1,0,8,165,大興村
6,6,0,8,165,田仔村
6,8,0,8,165,三鎮村
3,0,0,9,165,螺潭里
4,0,0,9,165,將貴里
6,3,0,10,165,新城村
6,4,0,10,165,三灣村
6,7,0,10,165,後寮村
6,11,0,12,165,富里村
6,9,0,13,165,八爺里
5,0,0,15,165,嘉泰里
1,0,0,5,166,中華里
6,2,0,5,166,上大村
6,5,0,7,166,民生里
2,0,0,8,166,保新里
6,1,0,8,166,東城村
6,6,0,8,166,大坑村
6,8,0,8,166,靖和村
3,0,0,9,166,北里里
4,0,0,9,166,三吉里
6,3,0,10,166,寶斗村
6,4,0,10,166,內灣村
6,7,0,10,166,春埔村
6,11,0,12,166,永豐村
6,9,0,13,166,永春里
5,0,0,15,166,嘉福里
1,0,0,5,167,民有里
6,2,0,5,167,新坡村
6,5,0,7,167,文化里
6,1,0,8,167,香和村
6,6,0,8,167,大庄村
6,8,0,8,167,南和村
2,0,0,9,167,富貴里
3,0,0,9,167,南里里
4,0,0,9,167,玉山里
6,3,0,10,167,深井村
6,4,0,10,167,銅鏡村
6,7,0,10,167,西井村
6,11,0,12,167,豐南村
6,9,0,13,167,富春里
5,0,0,15,167,和協里
1,0,0,5,168,民福里
6,2,0,5,168,廣福村
6,5,0,7,168,陽明里
6,1,0,8,168,南興村
6,6,0,8,168,廍下村
6,8,0,8,168,柳新村
2,0,0,9,168,碧華里
3,0,0,9,168,溪尾里
4,0,0,9,168,廣山里
6,3,0,10,168,寶山村
6,4,0,10,168,頂寮村
6,7,0,10,168,車港村
6,11,0,12,168,富南村
6,9,0,13,168,光春里
5,0,0,15,168,嘉定里
1,0,0,5,169,松基里
6,2,0,5,169,塔腳村
6,5,0,7,169,萬安里
6,1,0,8,169,安平村
6,6,0,8,169,赤水村
6,8,0,8,169,柳林村
2,0,0,9,169,仁華里
4,0,0,9,169,長沙里
3,0,0,10,169,桐林里
6,3,0,10,169,油田村
6,4,0,10,169,北埔村
6,7,0,10,169,蘇秦村
6,11,0,12,169,學田村
6,9,0,13,169,興美里
5,0,0,15,169,保定里
1,0,0,5,170,莊敬里
6,2,0,5,170,保障村
6,5,0,7,170,下廍里
6,1,0,8,170,冬山村
6,6,0,8,170,竹圍村
6,8,0,8,170,柳鄉村
2,0,0,9,170,永清里
4,0,0,9,170,平沙里
3,0,0,10,170,吉峰里
6,3,0,10,170,山湖村
6,4,0,10,170,大河村
6,7,0,10,170,灣東村
6,9,0,13,170,檨子里
6,11,0,13,170,崙山村
5,0,0,15,170,大定里
1,0,0,5,171,東榮里
6,2,0,5,171,草漯村
6,5,0,7,171,茄苳里
6,1,0,8,171,太和村
6,6,0,8,171,三崙村
6,8,0,8,171,內溪村
2,0,0,9,171,永順里
4,0,0,9,171,鯤鯓里
3,0,0,10,171,甲寅里
6,4,0,10,171,大坪村
6,7,0,10,171,灣西村
6,3,0,11,171,峨眉村
6,9,0,13,171,泗林里
6,11,0,13,171,立山村
5,0,0,15,171,光定里
1,0,0,5,172,新益里
6,2,0,5,172,樹林村
6,5,0,7,172,茄南里
6,1,0,8,172,八寶村
6,6,0,8,172,松山村
6,8,0,8,172,寬士村
2,0,0,9,172,富福里
4,0,0,9,172,鯤溟里
3,0,0,10,172,本鄉里
6,4,0,10,172,永和村
6,7,0,10,172,蕃薯村
6,3,0,11,172,中盛村
6,9,0,13,172,四春里
6,11,0,13,172,太平村
5,0,0,15,172,吉定里
1,0,0,5,173,新東里
6,2,0,5,173,富林村
6,5,0,7,173,寶廍里
6,1,0,8,173,丸山村
6,6,0,8,173,松柏村
6,8,0,8,173,民生村
2,0,0,9,173,慈化里
3,0,0,10,173,中正里
4,0,0,10,173,下營里
6,7,0,10,173,山腳村
6,3,0,11,173,石井村
6,4,0,11,173,東村
6,9,0,13,173,崙東里
6,11,0,13,173,卓溪村
5,0,0,15,173,崎漏里
1,0,0,5,174,介壽里
6,2,0,6,174,新屋村
6,5,0,7,174,古夷里
6,1,0,8,174,中山村
6,6,0,8,174,崁腳村
6,8,0,8,174,義興村
2,0,0,9,174,慈惠里
3,0,0,10,174,錦榮里
4,0,0,10,174,仁里里
6,7,0,10,174,松北村
6,3,0,11,174,七星村
6,4,0,11,174,西村
6,11,0,13,174,卓清村
6,9,0,14,174,武廟里、大同里、端正里
5,0,0,16,174,海山里
1,0,0,5,175,三民里
6,2,0,6,175,新生村
6,5,0,7,175,阿夷里
6,1,0,8,175,順安村
6,6,0,8,175,埔中村
6,8,0,8,175,中庄村
2,0,0,9,175,慈愛里
3,0,0,10,175,萊園里
4,0,0,10,175,宅內里
6,7,0,10,175,松中村
6,3,0,11,175,富興村
6,4,0,11,175,南江村
6,11,0,13,175,古風村
6,9,0,14,175,光榮里、民權里
5,0,0,16,175,劉家里
1,0,0,5,176,富錦里
6,2,0,6,176,後湖村
6,5,0,7,176,和調里
6,1,0,8,176,永美村
6,6,0,8,176,新厝村
6,8,0,8,176,忠和村
2,0,0,9,176,永福里
3,0,0,10,176,本堂里
4,0,0,10,176,後街里
6,7,0,10,176,松西村
6,3,0,11,176,湖光村
6,4,0,11,176,蓬萊村
6,9,0,14,176,文明里、泰安里
5,0,0,16,176,太爺里
1,0,0,5,177,富泰里
6,2,0,6,177,清華村
6,5,0,7,177,復興里
6,1,0,8,177,武淵村
6,6,0,8,177,新光村
6,8,0,8,177,南鄉村
2,0,0,9,177,慈生里
3,0,0,10,177,北柳里
4,0,0,10,177,新興里
6,7,0,10,177,欍埔村
6,4,0,11,177,東河村
6,3,0,12,177,嘉樂村
6,9,0,14,177,維新里
5,0,0,16,177,公舘里
1,0,0,5,178,自強里
6,2,0,6,178,石磊村
6,5,0,7,178,中庄里
6,1,0,8,178,群英村
6,8,0,8,178,三界村
2,0,0,9,178,慈福里
6,6,0,9,178,集集里
3,0,0,10,178,南柳里
4,0,0,10,178,營前里
6,7,0,10,178,塭底村
6,4,0,11,178,田美村
6,3,0,12,178,義興村
6,9,0,14,178,大埔里、必信里
5,0,0,16,178,葉厝里
1,0,0,5,179,鵬程里
6,2,0,6,179,東明村
6,5,0,7,179,竹中里
6,1,0,8,179,清溝村
6,8,0,8,179,國姓村
2,0,0,9,179,慈祐里
6,6,0,9,179,和平里
3,0,0,10,179,四德里
4,0,0,10,179,大屯里
6,7,0,10,179,海埔村
6,4,0,11,179,獅山村
6,3,0,12,179,新樂村
6,9,0,14,179,崇智里、崇禮里
5,0,0,16,179,大湖里
1,0,0,5,180,安平里
6,2,0,6,180,社子村
6,5,0,7,180,香山里
6,1,0,8,180,鹿埔村
2,0,0,9,180,富華里
6,6,0,9,180,林尾里
6,8,0,9,180,溪東村
3,0,0,10,180,五福里
4,0,0,10,180,大埤里
6,7,0,10,180,土厝村
6,4,0,11,180,南富村
6,3,0,12,180,錦屏村
6,9,0,14,180,楠樹里、扶風里、慶春里
5,0,0,16,180,田尾里
1,0,0,5,181,慈祐里
6,2,0,6,181,埔頂村
6,5,0,7,181,牛埔里
6,1,0,8,181,得安村
2,0,0,9,181,五華里
6,6,0,9,181,田寮里
6,8,0,9,181,溪西村
3,0,0,10,181,丁台里
4,0,0,10,181,茅港里
6,7,0,10,181,溪墘村
6,4,0,11,181,員林村
6,3,0,12,181,梅花村
6,9,0,14,181,安樂里、平和里
5,0,0,16,181,湖內里
1,0,0,5,182,吉祥里
6,2,0,6,182,九斗村
6,5,0,7,182,台鳳里
6,1,0,8,182,廣興村
2,0,0,9,182,五福里
6,6,0,9,182,隘寮里
6,8,0,9,182,溪北村
3,0,0,10,182,北勢里
4,0,0,10,182,中營里
6,7,0,11,182,東陽里
6,3,0,12,182,玉峰村
6,4,0,12,182,中苗里
6,9,0,14,182,金泉里、勝豐里
5,0,0,16,182,海埔里
1,0,0,5,183,新聚里
6,2,0,6,183,頭洲村
6,5,0,7,183,國聖里
6,1,0,8,183,廣安村
2,0,0,9,183,大有里
6,6,0,9,183,玉映里
6,8,0,9,183,柴林村
3,0,0,10,183,南勢里
4,0,0,10,183,開化里
6,7,0,11,183,光民里
6,3,0,12,183,秀巒村
6,4,0,12,183,青苗里
6,9,0,14,183,橋南里
5,0,0,16,183,文賢里
1,0,0,5,184,復盛里
6,2,0,6,184,大坡村
6,5,0,7,184,福山里
6,1,0,8,184,柯林村
2,0,0,9,184,博愛里
6,6,0,9,184,吳厝里
6,8,0,9,184,林腳村
3,0,0,10,184,萬豐里
4,0,0,10,184,西連里
6,7,0,11,184,東華里
6,4,0,12,184,維祥里
6,3,0,13,184,大隘村
6,9,0,14,184,橋北里
5,0,0,16,184,中賢里
1,0,0,5,185,中正里
6,2,0,6,185,望間村
6,5,0,7,185,安溪里
6,1,0,8,185,大進村
2,0,0,9,185,二重里
6,6,0,9,185,八張里
6,8,0,9,185,美南村
3,0,0,10,185,舊正里
4,0,0,10,185,賀建里
6,7,0,11,185,南安里
6,4,0,12,185,維新里
6,3,0,13,185,桃山村
6,9,0,14,185,大連里
5,0,0,16,185,逸賢里
1,0,0,5,186,中崙里
6,2,0,6,186,後庄村
6,5,0,7,186,三村里
2,0,0,9,186,頂崁里
6,1,0,9,186,三興村
6,6,0,9,186,永昌里
6,8,0,9,186,美北村
3,0,0,10,186,坑口里
4,0,0,10,186,甲中里
6,7,0,11,186,中和里
6,4,0,12,186,玉清里
6,3,0,13,186,花園村
6,9,0,14,186,豐田里
5,0,0,16,186,忠興里
1,0,0,5,187,美仁里
6,2,0,6,187,蚵間村
6,5,0,7,187,大竹里
2,0,0,9,187,谷王里
6,1,0,9,187,二結村
6,6,0,9,187,廣明里
6,8,0,9,187,本厝村
3,0,0,10,187,峰谷里
4,0,0,10,187,紅厝里
6,7,0,11,187,義民里
6,4,0,12,187,玉華里
6,3,0,13,187,竹林村
6,9,0,14,187,豐榮里
5,0,0,16,187,湖東里
1,0,0,5,188,吉仁里
6,2,0,6,188,深圳村
6,5,0,7,188,田中里
2,0,0,9,188,五谷里
6,1,0,9,188,鎮安村
6,6,0,9,188,廣明里、富山里
6,8,0,9,188,游東村
3,0,0,10,188,六股里
4,0,0,11,188,六甲里
6,7,0,11,188,共榮里
6,4,0,12,188,綠苗里
6,9,0,14,188,豐源里
5,0,0,17,188,竹滬里
1,0,0,5,189,敦化里
6,2,0,6,189,糠榔村
6,5,0,7,189,快官里
2,0,0,9,189,中興里
6,1,0,9,189,上四村
6,6,0,9,189,富山里
6,8,0,9,189,游西村
3,0,0,11,189,東湖里
4,0,0,11,189,甲東里
6,7,0,11,189,西勢里
6,4,0,12,189,高苗里
6,9,0,14,189,長春里
5,0,0,17,189,頂寮里
1,0,0,5,190,復源里
6,2,0,6,190,笨港村
6,5,0,7,190,竹巷里
2,0,0,9,190,德厚里
6,1,0,9,190,中興村
6,8,0,9,190,柳溝村
6,6,0,10,190,竹山里
3,0,0,11,190,西湖里
4,0,0,11,190,甲南里
6,7,0,11,190,仁和里
6,4,0,12,190,新苗里
6,9,0,14,190,瑞光里
5,0,0,17,190,新達里
1,0,0,5,191,復建里
6,2,0,6,191,永安村
6,5,0,7,191,福田里
2,0,0,9,191,成功里
6,1,0,9,191,四結村
6,8,0,9,191,疊溪村
6,6,0,10,191,中正里
3,0,0,11,191,大里里
4,0,0,11,191,龍湖里
6,7,0,11,191,賜福里
6,4,0,12,191,玉苗里
6,9,0,14,191,湖南里
5,0,0,17,191,後鄉里
1,0,0,5,192,復勢里
6,2,0,6,192,永興村
6,5,0,7,192,石牌里
2,0,0,9,192,福祉里
6,1,0,9,192,福興村
6,8,0,9,192,妙崙村
6,6,0,10,192,中山里
3,0,0,11,192,新里里
4,0,0,11,192,七甲里
6,7,0,11,192,公舘里
6,4,0,12,192,大同里
6,9,0,14,192,湖西里
5,0,0,17,192,北嶺里
1,0,0,5,193,福成里
6,2,0,6,193,下埔村
6,5,0,8,193,花壇村
2,0,0,9,193,福德里
6,1,0,9,193,五結村
6,8,0,9,193,坪頂村
6,6,0,10,193,雲林里
3,0,0,11,193,國光里
4,0,0,11,193,二甲里
6,7,0,11,193,大同里
6,4,0,12,193,恭敬里
6,9,0,14,193,歸心里
5,0,0,17,193,社西里
1,0,0,6,194,西湖里
6,2,0,6,194,石牌村
6,5,0,8,194,金墩村
2,0,0,9,194,福民里
6,1,0,9,194,協和村
6,6,0,10,194,竹圍里
6,8,0,10,194,東林里
3,0,0,11,194,樹王里
4,0,0,11,194,水林里
6,7,0,11,194,仁安里
6,4,0,12,194,水源里
6,9,0,14,194,清溪里
5,0,0,17,194,甲北里
1,0,0,6,195,西康里
6,2,0,6,195,下田村
6,5,0,8,195,中庄村
2,0,0,9,195,過田里
6,1,0,9,195,大吉村
6,6,0,10,195,桂林里
6,8,0,10,195,西林里
3,0,0,11,195,祥興里
4,0,0,11,195,中社里
6,7,0,11,195,華勝里
6,4,0,12,195,勝利里
6,9,0,14,195,大武里
5,0,0,17,195,甲南里
1,0,0,6,196,西安里
6,2,0,6,196,赤欄村
6,5,0,8,196,崙雅村
2,0,0,9,196,錦田里
6,1,0,9,196,孝威村
6,6,0,10,196,下坪里
6,8,0,10,196,吉林里
3,0,0,11,196,內新里
4,0,0,11,196,龜港里
6,7,0,11,196,光復里
6,4,0,12,196,清華里
6,9,0,14,196,崇武里
5,0,0,17,196,下坑里
1,0,0,6,197,港墘里
6,2,0,7,197,仁美里
6,5,0,8,197,劉厝村
2,0,0,9,197,重明里
6,1,0,9,197,錦眾村
6,6,0,10,197,中和里
6,8,0,10,197,平林里
3,0,0,11,197,中新里
4,0,0,11,197,菁埔里
6,7,0,11,197,扶朝里
6,4,0,12,197,上苗里
6,9,0,14,197,永順里、永昌里
5,0,0,17,197,竹園里
1,0,0,6,198,港都里
6,2,0,7,198,埔心里
6,5,0,8,198,南口村
2,0,0,9,198,光田里
6,1,0,9,198,利澤村
6,6,0,10,198,中崎里
6,8,0,10,198,明華里
3,0,0,11,198,東昇里
4,0,0,11,198,王爺里
6,7,0,11,198,水埔里
6,4,0,12,198,北苗里
6,9,0,14,198,凌雲里、鵬程里
5,0,0,17,198,竹東里
1,0,0,6,199,港富里
6,2,0,7,199,光華里
6,5,0,8,199,北口村
2,0,0,9,199,光陽里
6,1,0,9,199,成興村
6,6,0,10,199,秀林里
6,8,0,10,199,明和里
3,0,0,11,199,大元里
4,0,0,11,199,大丘里
6,7,0,11,199,新街里
6,4,0,12,199,嘉盛里
6,9,0,14,199,安鎮里
5,0,0,17,199,竹西里
1,0,0,6,200,港華里
6,2,0,7,200,金龍里
6,5,0,8,200,中口村
2,0,0,9,200,田心里
6,1,0,9,200,季新村
6,6,0,10,200,大鞍里
6,8,0,10,200,排路里
3,0,0,11,200,夏田里
6,7,0,11,200,劉厝里
4,0,0,12,200,官田里
6,4,0,12,200,嘉新里
6,9,0,14,200,永光里
5,0,0,17,200,文北里
1,0,0,6,201,內湖里
6,2,0,7,201,四維里
6,5,0,8,201,文德村
2,0,0,9,201,福田里
6,1,0,10,201,員山村
6,6,0,10,201,延和里
6,8,0,10,201,西結里
3,0,0,11,201,仁化里
6,7,0,11,201,後溝里
4,0,0,12,201,二鎮里
6,4,0,12,201,福星里
6,9,0,14,201,長安里
5,0,0,17,201,文南里
1,0,0,6,202,湖濱里
6,2,0,7,202,永平里
6,5,0,8,202,白沙村
2,0,0,9,202,田中里
6,1,0,10,202,天山村
6,6,0,10,202,延祥里
6,8,0,10,202,湖北里
3,0,0,11,202,仁德里
6,7,0,11,202,新厝里
4,0,0,12,202,湖山里
6,4,0,12,202,福安里
6,9,0,14,202,前進里
5,0,0,17,202,三爺里
1,0,0,6,203,紫星里
